case_name,regime,variant,k,case_seed,scenario,method,method_seed,f_found,f_oracle,gap,recovered,oracle_verified,allocation,spend_fraction,n_function_evals,wall_time_s,censored,timestamp,censor_reason
Study_linear_k03_s4,convex,linear,3,4,Scenario 03,basin_hopping,4,97.04896408420414,97.0489640424664,-4.1737749256753887e-08,True,True,"[99.9999998835995, 6.085453800452614e-08, 5.554596776065429e-08]",1.0,188.0,0.17237720001139678,False,2026-07-22T13:57:41+00:00,
Study_linear_k03_s4,convex,linear,3,4,Scenario 03,genetic_algorithm,4,97.0489640424664,97.0489640424664,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,2.55711729999166,False,2026-07-22T13:57:43+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 01,slsqp,5,81.55474383466338,81.55474377562165,-5.904173860926676e-08,True,True,"[4.599081111637037e-08, 99.99999990641, 4.759918010840931e-08]",1.0,800.0,0.7867706000106409,False,2026-07-22T13:57:44+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 01,basin_hopping,5,81.55474382175873,81.55474377562165,-4.613708881606726e-08,True,True,"[3.53652218362397e-08, 99.99999992689436, 3.774041909559855e-08]",1.0,192.0,0.185463300003903,False,2026-07-22T13:57:44+00:00,
Study_linear_k03_s3,convex,linear,3,3,Scenario 03,grid,3,94.7149063744004,94.7149063744004,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,,23.95974039999419,False,2026-07-22T13:57:46+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 01,genetic_algorithm,5,81.55474377562165,81.55474377562165,0.0,True,True,"[0.0, 100.0, 0.0]",1.0,3050.0,2.454780000000028,False,2026-07-22T13:57:47+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 02,slsqp,5,82.48239350659598,82.48239345397064,-5.262533875338704e-08,True,True,"[4.0996322968829756e-08, 99.99999991658075, 4.242292069647716e-08]",1.0,800.0,0.7900109000038356,False,2026-07-22T13:57:48+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 02,basin_hopping,5,82.48239350401089,82.48239345397064,-5.0040242172144644e-08,True,True,"[3.84575676554505e-08, 99.9999999207047, 4.083773316269359e-08]",1.0,192.0,0.18743730001733638,False,2026-07-22T13:57:48+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 02,genetic_algorithm,5,82.48239345397064,82.48239345397064,0.0,True,True,"[0.0, 100.0, 0.0]",1.0,3050.0,2.554480799997691,False,2026-07-22T13:57:51+00:00,
Study_linear_k03_s4,convex,linear,3,4,Scenario 01,grid,4,95.74525318936603,95.74525318936603,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,23.621393899986288,False,2026-07-22T13:57:55+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 03,slsqp,5,83.41004315177165,83.41004313231964,-1.94520026752798e-08,True,True,"[2.364341498925017e-08, 99.99999993928752, 3.7069070013250105e-08]",1.0,800.0,0.771994699985953,False,2026-07-22T13:57:56+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 03,basin_hopping,5,83.41004315235625,83.41004313231964,-2.003660881655378e-08,True,True,"[3.241567012650426e-08, 99.99999993334315, 3.424117723187724e-08]",1.0,192.0,0.18652849999489263,False,2026-07-22T13:57:56+00:00,
Study_linear_k03_s4,convex,linear,3,4,Scenario 02,grid,4,96.39710861591621,96.39710861591621,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,23.40417300001718,False,2026-07-22T13:57:57+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 03,genetic_algorithm,5,83.41004313231964,83.41004313231964,0.0,True,True,"[0.0, 100.0, 0.0]",1.0,3050.0,2.5174384999845643,False,2026-07-22T13:57:58+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 01,slsqp,6,98.30643973459149,98.30643967817903,-5.64124604807148e-08,True,True,"[6.806167287496094e-08, 6.312390601938208e-08, 99.99999986881443]",1.0,800.0,0.7747984000016004,False,2026-07-22T13:57:59+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 01,basin_hopping,6,98.30643972923235,98.30643967817903,-5.105331979393668e-08,True,True,"[6.21875019494039e-08, 5.6020610306576915e-08, 99.9999998817919]",1.0,196.0,0.31338490001508035,False,2026-07-22T13:58:00+00:00,
Study_linear_k03_s4,convex,linear,3,4,Scenario 03,grid,4,97.0489640424664,97.0489640424664,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,22.814836799982004,False,2026-07-22T13:58:00+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 01,genetic_algorithm,6,98.30643967817903,98.30643967817903,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,3050.0,2.62425529997563,False,2026-07-22T13:58:02+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 01,grid,5,81.55474377562165,81.55474377562165,0.0,True,True,"[0.0, 100.0, 0.0]",1.0,,22.49780660000397,False,2026-07-22T13:58:03+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 02,slsqp,6,99.1532198846357,99.1532198390895,-4.554620147700916e-08,True,True,"[6.013002589741637e-08, 4.12790468055038e-08, 99.99999989859093]",1.0,800.0,0.892990499996813,False,2026-07-22T13:58:03+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 02,basin_hopping,6,99.15321988942536,99.1532198390895,-5.0335856371930277e-08,True,True,"[6.118057164851283e-08, 5.54820189143649e-08, 99.99999988333741]",1.0,196.0,0.2588873000058811,False,2026-07-22T13:58:04+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 02,genetic_algorithm,6,99.1532198390895,99.1532198390895,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,3050.0,2.797139899979811,False,2026-07-22T13:58:06+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 03,slsqp,6,100.0,100.0,0.0,True,True,"[2.798470897956274e-08, 2.5628275876625788e-08, 99.99999994638702]",1.0,800.0,1.4057321000145748,False,2026-07-22T13:58:08+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 03,basin_hopping,6,100.0,100.0,0.0,True,True,"[2.798470897956274e-08, 2.5628275876625788e-08, 99.99999994638702]",1.0,196.0,0.2112253000086639,False,2026-07-22T13:58:08+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 02,grid,5,82.48239345397064,82.48239345397064,0.0,True,True,"[0.0, 100.0, 0.0]",1.0,,24.904391299991403,False,2026-07-22T13:58:11+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 03,genetic_algorithm,6,100.0,100.0,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,3050.0,3.6806473000033293,False,2026-07-22T13:58:12+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 01,slsqp,7,98.50507439591897,98.50507436083842,-3.508054646772507e-08,True,True,"[99.99999988584278, 5.70729352015359e-08, 5.7084278905277056e-08]",1.0,800.0,0.8124495999945793,False,2026-07-22T13:58:13+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 01,basin_hopping,7,98.50507438630785,98.50507436083842,-2.546943278503022e-08,True,True,"[99.99999991682813, 4.202576061431328e-08, 4.114610870817389e-08]",1.0,196.0,0.20639220002340153,False,2026-07-22T13:58:13+00:00,
Study_linear_k03_s5,convex,linear,3,5,Scenario 03,grid,5,83.41004313231964,83.41004313231964,0.0,True,True,"[0.0, 100.0, 0.0]",1.0,,25.082053299993277,False,2026-07-22T13:58:16+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 01,genetic_algorithm,7,98.50507436083842,98.50507436083842,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,2.5481793000071775,False,2026-07-22T13:58:16+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 02,slsqp,7,99.25253721549976,99.25253718041921,-3.508054646772507e-08,True,True,"[99.99999988584278, 5.70729352015359e-08, 5.7084278905277056e-08]",1.0,800.0,1.120671400014544,False,2026-07-22T13:58:17+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 02,basin_hopping,7,99.25253720388504,99.25253718041921,-2.3465830167879176e-08,True,True,"[99.9999999232796, 3.8905056923960415e-08, 3.781533763776795e-08]",1.0,196.0,0.28442910002195276,False,2026-07-22T13:58:17+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 02,genetic_algorithm,7,99.25253718041921,99.25253718041921,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,3.7443655999959446,False,2026-07-22T13:58:21+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 01,grid,6,98.30643967817903,98.30643967817903,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,,26.31330449998495,False,2026-07-22T13:58:23+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 03,slsqp,7,100.0,100.0,0.0,True,True,"[99.99999999987142, 1.285790918180164e-10, 0.0]",1.0,800.0,0.7748110999818891,False,2026-07-22T13:58:24+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 03,basin_hopping,7,100.0,100.0,0.0,True,True,"[99.99999998189821, 9.143263922105875e-09, 8.95852281084169e-09]",1.0,196.0,0.20610959999612533,False,2026-07-22T13:58:25+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 02,grid,6,99.1532198390895,99.1532198390895,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,,26.012770000001183,False,2026-07-22T13:58:26+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 03,genetic_algorithm,7,100.0,100.0,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,2.5357855999900494,False,2026-07-22T13:58:27+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 01,slsqp,8,97.51850298474677,97.51850290326834,-8.147843288952572e-08,True,True,"[99.99999985346842, 5.700746533139269e-08, 8.952411021594673e-08]",1.0,800.0,0.7868468000087887,False,2026-07-22T13:58:28+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 01,basin_hopping,8,97.51850296973787,97.51850290326834,-6.64695249952274e-08,True,True,"[99.99999987965415, 5.15837871796035e-08, 6.876206262769565e-08]",1.0,246.0,0.24219580000499263,False,2026-07-22T13:58:28+00:00,
Study_linear_k03_s6,convex,linear,3,6,Scenario 03,grid,6,100.0,100.0,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,,26.305320099985693,False,2026-07-22T13:58:30+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 01,genetic_algorithm,8,97.51850290326834,97.51850290326834,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,3.4882555999793112,False,2026-07-22T13:58:32+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 02,slsqp,8,98.75925155016218,98.75925145163416,-9.852801952092705e-08,True,True,"[99.99999982164182, 7.62684025684404e-08, 1.0208977534008845e-07]",1.0,800.0,0.7037278000207152,False,2026-07-22T13:58:33+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 02,basin_hopping,8,98.75925151810368,98.75925145163416,-6.64695249952274e-08,True,True,"[99.99999987965415, 5.15837871796035e-08, 6.876206262769565e-08]",1.0,218.0,0.19935709997662343,False,2026-07-22T13:58:33+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 02,genetic_algorithm,8,98.75925145163416,98.75925145163416,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,2.91287219998776,False,2026-07-22T13:58:36+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 01,grid,7,98.50507436083842,98.50507436083842,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,24.916282999998657,False,2026-07-22T13:58:36+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 03,slsqp,8,99.99999999999999,99.99999999999999,0.0,True,True,"[99.99999991048915, 3.81817965791245e-08, 5.132905207385226e-08]",1.0,800.0,0.7612968999892473,False,2026-07-22T13:58:37+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 03,basin_hopping,8,99.99999999999999,99.99999999999999,0.0,True,True,"[99.99999990811688, 3.91366938497063e-08, 5.274642939795021e-08]",1.0,200.0,0.20439490000717342,False,2026-07-22T13:58:37+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 03,genetic_algorithm,8,99.99999999999999,99.99999999999999,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,2.753880800009938,False,2026-07-22T13:58:40+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 02,grid,7,99.25253718041921,99.25253718041921,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,24.986336700007087,False,2026-07-22T13:58:41+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 01,slsqp,9,96.79332367625526,96.79332353047072,-1.4578453999547492e-07,True,True,"[8.5995532752012e-08, 1.0572449354032515e-07, 99.99999980827997]",0.9999999999999999,800.0,1.010257099987939,False,2026-07-22T13:58:42+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 01,basin_hopping,9,96.79332360155394,96.79332353047072,-7.108322108706489e-08,True,True,"[4.14857481313453e-08, 5.1905146798800635e-08, 99.9999999066091]",1.0,184.0,0.2834988000104204,False,2026-07-22T13:58:42+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 01,genetic_algorithm,9,96.79332353047072,96.79332353047072,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,3050.0,3.5539256000192836,False,2026-07-22T13:58:46+00:00,
Study_linear_k03_s7,convex,linear,3,7,Scenario 03,grid,7,100.0,100.0,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,25.13015730000916,False,2026-07-22T13:58:46+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 02,slsqp,9,97.50192039192059,97.50192024613605,-1.4578453999547492e-07,True,True,"[8.5995532752012e-08, 1.0572449354032515e-07, 99.99999980827997]",0.9999999999999999,800.0,0.7136798999854364,False,2026-07-22T13:58:47+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 02,basin_hopping,9,97.50192035566727,97.50192024613605,-1.0953121432066837e-07,True,True,"[6.299359358414404e-08, 8.072280679505911e-08, 99.9999998562836]",1.0,184.0,0.16911250000703149,False,2026-07-22T13:58:47+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 02,genetic_algorithm,9,97.50192024613605,97.50192024613605,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,3050.0,3.6670134000014514,False,2026-07-22T13:58:51+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 01,grid,8,97.51850290326834,97.51850290326834,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,26.741434299998218,False,2026-07-22T13:58:53+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 03,slsqp,9,98.21051703460144,98.21051696180139,-7.280004865606315e-08,True,True,"[7.107570007246698e-08, 8.935736580770061e-08, 99.99999983956694]",1.0,800.0,0.7882937999966089,False,2026-07-22T13:58:54+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 03,basin_hopping,9,98.2105169997825,98.21051696180139,-3.798110981279024e-08,True,True,"[3.7263703202998483e-08, 4.647517922167884e-08, 99.99999991626112]",1.0,184.0,0.3413361000129953,False,2026-07-22T13:58:54+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 03,genetic_algorithm,9,98.21051696180139,98.21051696180139,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,3050.0,2.5515383000019938,False,2026-07-22T13:58:57+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 02,grid,8,98.75925145163416,98.75925145163416,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,26.62240049999673,False,2026-07-22T13:58:57+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 01,slsqp,10,99.12786634638093,99.12786631227684,-3.410409021853411e-08,True,True,"[99.99999985176268, 6.110563712625923e-08, 8.713168784664382e-08]",1.0,800.0,1.3563088000228163,False,2026-07-22T13:58:58+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 01,basin_hopping,10,99.12786634031426,99.12786631227684,-2.8037419497195515e-08,True,True,"[99.99999987771018, 5.164055149400161e-08, 7.06492641302299e-08]",1.0,192.0,0.3625494999869261,False,2026-07-22T13:58:59+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 01,genetic_algorithm,10,99.12786631227684,99.12786631227684,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,2.551772799983155,False,2026-07-22T13:59:01+00:00,
Study_linear_k03_s8,convex,linear,3,8,Scenario 03,grid,8,99.99999999999999,99.99999999999999,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,27.254542600014247,False,2026-07-22T13:59:03+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 02,slsqp,10,99.56393319383731,99.56393315613842,-3.769889644900104e-08,True,True,"[99.99999983543537, 6.988381528617978e-08, 9.468080748271415e-08]",1.0,800.0,0.729805100010708,False,2026-07-22T13:59:04+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 02,basin_hopping,10,99.56393318804848,99.56393315613842,-3.191006214819936e-08,True,True,"[99.99999986078429, 5.888885759714656e-08, 8.032685616585172e-08]",1.0,192.0,0.18619249999755993,False,2026-07-22T13:59:04+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 01,grid,9,96.79332353047072,96.79332353047072,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,,26.99655770001118,False,2026-07-22T13:59:07+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 02,genetic_algorithm,10,99.56393315613842,99.56393315613842,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,2.595694799994817,False,2026-07-22T13:59:07+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 03,slsqp,10,99.99999999999999,99.99999999999999,0.0,True,True,"[99.99999999643097, 2.1327190013258776e-09, 1.4363066291365492e-09]",1.0,800.0,1.0926588000147603,False,2026-07-22T13:59:08+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 03,basin_hopping,10,99.99999999999999,99.99999999999999,0.0,True,True,"[99.99999999643097, 2.1327190013258776e-09, 1.4363066291365492e-09]",1.0,192.0,0.1847830999759026,False,2026-07-22T13:59:08+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 03,genetic_algorithm,10,99.99999999999999,99.99999999999999,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,2.828617499995744,False,2026-07-22T13:59:11+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 02,grid,9,97.50192024613605,97.50192024613605,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,,26.015002899977844,False,2026-07-22T13:59:12+00:00,
Study_linear_k03_s11,convex,linear,3,11,Scenario 01,slsqp,11,95.77752453700231,95.77752443643737,-1.0056493238153053e-07,True,True,"[9.34996190020111e-08, 99.99999983298866, 7.351171881155416e-08]",1.0,800.0,0.7347141000209376,False,2026-07-22T13:59:13+00:00,
Study_linear_k03_s11,convex,linear,3,11,Scenario 01,basin_hopping,11,95.77752454962533,95.77752443643737,-1.1318795145598415e-07,True,True,"[1.0148579180082019e-07, 99.99999981130645, 8.720775196622473e-08]",1.0,188.0,0.18315079997410066,False,2026-07-22T13:59:13+00:00,
Study_linear_k03_s11,convex,linear,3,11,Scenario 01,genetic_algorithm,11,95.77752443643737,95.77752443643737,0.0,True,True,"[0.0, 100.0, 0.0]",1.0,3050.0,2.8202772999939043,False,2026-07-22T13:59:16+00:00,
Study_linear_k03_s9,convex,linear,3,9,Scenario 03,grid,9,98.21051696180139,98.21051696180139,0.0,True,True,"[0.0, 0.0, 100.0]",1.0,,25.554911899991566,False,2026-07-22T13:59:17+00:00,
Study_linear_k03_s11,convex,linear,3,11,Scenario 02,slsqp,11,96.70962219855087,96.70962207663352,-1.219173526578743e-07,True,True,"[1.0714034360088507e-07, 99.9999997963374, 9.652225665727955e-08]",1.0,800.0,1.1329689999984112,False,2026-07-22T13:59:18+00:00,
Study_linear_k03_s11,convex,linear,3,11,Scenario 02,basin_hopping,11,96.70962212571538,96.70962207663352,-4.908186213015142e-08,True,True,"[4.45329495138087e-08, 99.99999991827724, 3.718980675929111e-08]",1.0,188.0,0.17690099999890663,False,2026-07-22T13:59:18+00:00,
Study_linear_k03_s11,convex,linear,3,11,Scenario 02,genetic_algorithm,11,96.70962207663352,96.70962207663352,0.0,True,True,"[0.0, 100.0, 0.0]",1.0,3050.0,3.460030000016559,False,2026-07-22T13:59:22+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 01,grid,10,99.12786631227684,99.12786631227684,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,26.160147400019923,False,2026-07-22T13:59:23+00:00,
Study_linear_k03_s11,convex,linear,3,11,Scenario 03,slsqp,11,97.64171986802849,97.64171971682967,-1.5119881879854802e-07,True,True,"[1.3378457197160572e-07, 99.9999997475976, 1.1861782706660234e-07]",1.0,800.0,0.942958900006488,False,2026-07-22T13:59:24+00:00,
Study_linear_k03_s11,convex,linear,3,11,Scenario 03,basin_hopping,11,97.64171981211645,97.64171971682967,-9.528677935577434e-08,True,True,"[8.564353101979881e-08, 99.99999984118904, 7.316742755596266e-08]",1.0,188.0,0.1857227000000421,False,2026-07-22T13:59:24+00:00,
Study_linear_k03_s11,convex,linear,3,11,Scenario 03,genetic_algorithm,11,97.64171971682967,97.64171971682967,0.0,True,True,"[0.0, 100.0, 0.0]",1.0,3050.0,2.9606064000108745,False,2026-07-22T13:59:27+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 02,grid,10,99.56393315613842,99.56393315613842,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,25.852285500004655,False,2026-07-22T13:59:27+00:00,
Study_linear_k03_s12,convex,linear,3,12,Scenario 01,slsqp,12,90.80808088540387,90.80808076728786,-1.1811600586497661e-07,True,True,"[99.99999984879057, 6.540169507177021e-08, 8.580773717473915e-08]",1.0,800.0,0.7408605999953579,False,2026-07-22T13:59:28+00:00,
Study_linear_k03_s12,convex,linear,3,12,Scenario 01,basin_hopping,12,90.80808083760539,90.80808076728786,-7.031752602415509e-08,True,True,"[99.99999990970281, 4.3577585944817605e-08, 4.671960591951162e-08]",1.0,200.0,0.20690940000349656,False,2026-07-22T13:59:28+00:00,
Study_linear_k03_s12,convex,linear,3,12,Scenario 01,genetic_algorithm,12,90.80808076728786,90.80808076728786,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,3050.0,3.3603068999946117,False,2026-07-22T13:59:32+00:00,
Study_linear_k03_s10,convex,linear,3,10,Scenario 03,grid,10,99.99999999999999,99.99999999999999,0.0,True,True,"[100.0, 0.0, 0.0]",1.0,,25.91896280000219,False,2026-07-22T13:59:33+00:00,
Study_linear_k03_s12,convex,linear,3,12,Scenario 02,slsqp,12,91.86651899526659,91.86651886088515,-1.343814375331931e-07,True,True,"[99.99999982799295, 7.399001398829779e-08, 9.801703390393216e-08]",1.0,800.0,1.05094509999617,False,2026-07-22T13:59:34+00:00,
